benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,8.33,1155,1.97,1117,2.72,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.69,1166,4.48,1125,4.79,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.98,1136,2.23,1126,2.57,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1112,2.81,1119,3.03,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,9.97,1103,5.35,1119,5.96,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,9.26,1124,1.91,1134,2.67,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,10.1,1132,5.21,1135,6.05,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,6.7,1132,1.8,1131,2.34,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1084,2.36,1089,2.6,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,10.8,1026,5.31,1113,5.78,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,6.79,1124,1.87,1126,2.76,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,9.31,1122,5.27,1131,5.25,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.23,1123,1.8,1129,2.65,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1148,2.84,1130,3.03,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,9.21,1149,5.15,1120,5.45,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,10.9,1136,1.64,1132,2.4,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,8.1,1139,4.55,1136,4.94,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.96,1119,1.8,1176,2.49,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1140,2.77,1124,3.2,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,9.47,1152,5.08,1128,5.44,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,9.43,1128,1.87,1129,2.41,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,9.35,1135,4.61,1138,5.22,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,11.2,1129,1.8,1134,2.51,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1121,2.47,1177,3.22,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,9.97,1074,5.26,1152,6.28,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,8.07,1123,1.73,1161,2.57,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.7,1130,4.8,1168,5.19,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.75,1127,1.77,1159,2.62,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,1073,1.98,1142,2.52,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,7.46,1071,4.54,1142,5.09,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,8.12,1131,1.73,1157,2.51,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,9.07,1135,4.93,1163,5.6,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,6.79,1128,1.81,1159,2.73,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,936,1.94,1130,2.7,idle,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,8.38,977,4.74,1144,5.66,tcp,10,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,10.3,1123,1.87,1168,2.55,udp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,9.06,1132,4.69,1173,5.76,tcp,10,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,7.05,1141,41.08,1163,3.95,udp,10,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,796,2.94,910,2.69,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,64.3,813,14.98,913,16.94,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,104,813,34.78,861,15.32,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,64.7,814,14.91,921,16.59,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,-1,-1,0.0,943,15.79,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,795,2.89,915,2.63,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,67.5,806,15.69,925,17.22,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,98.1,791,2.1,899,2.46,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,60.7,820,14.62,911,17.13,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,98.3,788,34.79,925,15.52,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,797,2.36,920,2.32,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,62.1,805,15.16,898,16.49,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,106,804,34.58,866,15.64,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,57.9,811,14.31,911,16.16,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,111,797,33.89,923,17.02,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,789,2.89,882,2.6,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,50.2,807,13.02,863,14.62,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,99.1,799,31.79,863,13.83,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,68.1,806,15.67,911,17.35,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,105,803,34.15,937,16.21,udp,5,0
22-headscale-relay,idle,l26-node03,l26-node02,2M,1230,0,794,2.69,910,2.54,idle,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,64.4,807,15.11,922,16.81,tcp,5,0
22-headscale-relay,pod2pod,l26-node03,l26-node02,2M,1230,90.5,795,33.25,854,13.74,udp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,64.4,802,15.49,899,17.19,tcp,5,0
22-headscale-relay,pod2svc,l26-node03,l26-node02,2M,1230,98.8,800,29.65,939,13.14,udp,5,0
