benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,620,734,14.9,802,16.16,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,41.1,734,3.49,802,3.75,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,571,738,14.41,805,14.88,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,733,2.33,792,2.26,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,38.1,734,3.38,806,3.75,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,585,734,14.45,807,15.28,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,29.8,732,3.07,808,3.39,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,600,733,14.8,799,15.65,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,734,2.12,796,2.38,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,35.2,734,3.22,803,3.48,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,612,735,14.69,800,15.67,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,37.3,734,3.28,807,3.82,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,612,735,14.78,802,15.52,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,733,2.34,794,2.32,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.9,732,3.2,805,3.36,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,625,731,14.95,801,16.21,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,33.0,737,3.07,801,3.66,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,586,736,14.57,806,15.56,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,733,2.21,795,2.48,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,28.4,734,2.94,802,3.18,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,633,738,14.88,802,15.32,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,36.0,737,3.27,807,3.61,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,591,737,14.72,807,15.46,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,778,1.66,833,1.84,idle,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,32.7,782,3.25,846,3.54,tcp,5,0
11-native-mtu1230,pod2pod,l26-node03,l26-node02,2M,1230,579,790,14.63,848,15.47,udp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,33.1,784,3.24,853,3.63,tcp,5,0
11-native-mtu1230,pod2svc,l26-node03,l26-node02,2M,1230,613,782,14.97,852,15.61,udp,5,0
11-native-mtu1230,idle,l26-node03,l26-node02,2M,1230,0,777,2.37,841,2.57,idle,5,0
