benchmark-name,benchmark-type,server-node,client-node,socket-buffer-size,mtu,bandwidth,client-ram,client-cpu,server-ram,server-cpu,transport-protocol,loss,delay
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,708,2.59,782,2.89,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,708,2.72,782,2.83,idle,5,0
32-netbird-relay,idle,l26-node03,l26-node02,2M,1230,0,711,2.52,791,2.98,idle,5,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,218,730,33.68,806,45.63,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,227,720,34.15,790,45.19,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,212,737,33.35,813,44.34,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,213,730,32.69,806,43.16,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,212,719,33.0,797,44.98,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,211,716,32.48,796,43.44,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,212,718,32.53,801,43.47,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,223,711,35.21,788,45.64,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,209,715,32.22,791,43.55,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,218,732,33.22,810,43.78,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,227,728,33.5,792,45.48,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,220,731,33.82,807,44.08,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,216,729,32.95,804,44.72,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,214,722,32.46,797,43.88,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,209,719,32.61,803,43.82,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,214,718,33.47,793,44.21,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,219,731,34.19,804,44.94,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,213,720,32.26,796,43.63,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,219,707,33.66,780,44.93,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,208,719,31.9,800,42.81,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,216,719,32.56,796,43.71,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,219,711,33.67,793,44.58,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,222,717,33.55,797,45.28,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,226,715,34.22,796,45.15,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,225,714,34.64,792,45.72,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,215,728,33.84,807,44.98,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,220,731,33.95,807,44.67,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,215,719,32.83,800,44.37,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,219,720,33.2,799,44.69,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,215,717,33.45,797,45.08,tcp,0,0
32-netbird-relay,pod2pod,l26-node03,l26-node02,2M,1230,211,731,31.85,808,43.04,tcp,0,0
